,Original ID,side_a,side_b,Catalyst Music Genre Side A,Catalyst Music Genre Side B,Label Name,text
484,rcavictor_516883,Amiga,Vivir Sin Ti,Bolero,Bolero,RCA Victor,amiga vivir sin ti grabado en mxico friend ramn paz lpez los bribones living without you severo miron bolero bolero rca victor
485,rcavictor_516879,Tu A Mi Me Perteneces,Escucha El Cha-Cha,Cha-cha-cha,Cha-cha-cha,RCA Victor,tu mi me perteneces escucha el chacha you belong to me trini marques tito rodrguez su orquesta chachacha cantan tito marcelino vitn listen to the chacha noro moralesj camacho chachacha chachacha rca victor
486,rcavictor_516843,Veinte Años,Volveras A Ser Mia,Corrido,Ranchera,RCA Victor,veinte aos volveras ser mia grabado en mxico twenty years felipe valdez leal pancho charro avitia con el mariachi vargas de tecalitln you ll be mine again jos alfredo jimnez corrido ranchera rca victor
487,rcavictor_516847,Otros Tiempos,Tu No Me Quieres,Cha-cha-cha,Cha-cha-cha,RCA Victor,otros tiempos tu no me quieres grabado en mxico other tempos luis demetrio yeyo cane you do nt love me willy gamboa chachacha chachacha rca victor
488,rcavictor_516848,Hablale Corazon,Un Corazon Olvidado,Vals,Huapango,RCA Victor,hablale corazon un corazon olvidado grabado en mxico speak my heart ruben fuentesr cardenas la panchita con el mariachi vargas de tecalitln forgotten heart cuco sanchez vals huapango rca victor
489,rcavictor_516869,A Mi Manera,Si No Vuelves,Bolero,Bolero,RCA Victor,mi manera si no vuelves grabado en cuba in my fashion marcelino guerraarr lay orquesta aragn if you do not return humberto jausmanarr lay canta pepe olmos bolero bolero rca victor
490,rcavictor_516855,Una Sola Caida,Los Ojitos De Mi Chata,Ranchera,Ranchera,RCA Victor,una sola caida los ojitos de mi chata grabado en mxico you just fall once rubn de penjamo mndez martn malena con el mariachi vargas de tecalitln my girl eyes benjamin sanchez mota ranchera ranchera rca victor
491,rcavictor_516861,Dama Antañona,Sombra En Los Medanos,Vals,Vals,RCA Victor,dama antaona sombra en los medanos dowager martinezf de paula aguirre al romero and his orchestra shadows in the dunes rafael sanchez lopez vals vals rca victor
492,rcavictor_516872,Santa Isabel De Las Lajas,Todo Lo Perdi,Son Montuno,Bolero,RCA Victor,santa isabel de las lajas todo lo perdi grabado en cuba beny mor beny mor su orquesta ve lost everything son montuno bolero rca victor
493,rcavictor_516841,La Verdolaga,Los Amigos Del Mayor,Huapango,Ranchera,RCA Victor,la verdolaga los amigos del mayor grabado en mxico green plant fuentesa cervantes miguel aceves meja con el mariachi vargas de tecalitln the major friends tomas mndez huapango ranchera rca victor
494,rcavictor_516837,Mujer Paseada,Echenme La Tierra Encima,Ranchera,Ranchera,RCA Victor,mujer paseada echenme la tierra encima popular lady daniel garzes dueto los camaradas con el conjunto norteo de memo mata throw dirt on me rodolfo de la garza ranchera ranchera rca victor
495,rcavictor_516836,Corrido De Panfilo Matera,Golondrina Sin Nido,Corrido,Ranchera,RCA Victor,corrido de panfilo matera golondrina sin nido grabado en mxico corrido of panfilo matera victor cordero martin malena con el mariachi vargas de tecalitln sparrow without nest corrido ranchera rca victor
496,rcavictor_516834,No Me Molesto,El Organillero,Cha-cha-cha,Cha-cha-cha,RCA Victor,no me molesto el organillero grabado en cuba it does nt bother me jorge zamora arr lay orquesta aragon the organ grinder laraarr lay chachacha chachacha rca victor
497,rcavictor_516833,Mi Nuevo Cariñito,Sufriendo Y Penando,Ranchera,Corrido,RCA Victor,mi nuevo cariito sufriendo penando grabado en mxico my new love tomas ortiz los gorriones del topo chico dueto pedro llorena carlos sepulveda longing for you andres huesca canta pedro llorena ranchera corrido rca victor
498,rcavictor_516832,Arrieros Somos,El Andariego,Ranchera,Vals,RCA Victor,arrieros somos el andariego grabado en mxico wagon drivers cuco sanchez la panchita con el mariachi vargas de tecalitln the wanderer alvaro carillo ranchera vals rca victor
499,rcavictor_517235,Mal De Amores,Eso Merece Un Trago,Huapango,Ranchera,RCA Victor,mal de amores eso merece un trago grabado en mxico lovesick rubn fuentesa cervantes miguel aceves meja con el mariachi vargas de tecalitln that calls for drink alvaro carrillo huapango ranchera rca victor
500,rcavictor_517209,Niebla,El Reloj,Bolero,Bolero,RCA Victor,niebla el reloj grabado en mxico mist francis flores del campo antonio prieto hermanos rigual orq chucho zarzosa the clock roberto cantoral bolero bolero rca victor
501,rcavictor_517202,El Cuervo Y El Escribano,En Avión Hasta Acapulco,Ranchera,Ranchera,RCA Victor,el cuervo el escribano en avin hasta acapulco grabado en mxico the crow and the notary arr los dorados los dorados mariachi de miguel daz in plane to acapulco luz alanis ranchera ranchera rca victor
502,rcavictor_517201,Incertidumbre,Amor Perdido,Danzón,Danzón,RCA Victor,incertidumbre amor perdido grabado en mxico the lamp of memory gonzalo curiel chucho rodrguez su orquesta lost love pedro flores danzn danzn rca victor
503,rcavictor_517199,Humanidad,Hoja Seca,Bolero,Bolero,RCA Victor,humanidad hoja seca grabado en mxico humanity alberto domnguez fernando rosas orq pablo beltrn ruz dry leaves roque carbajo bolero bolero rca victor
504,rcavictor_517196,Pajarillo De La Sierra,Juan Guerrero,Ranchera,Corrido,RCA Victor,pajarillo de la sierra juan guerrero grabado en mxico mountain bird cuco snchez pancho charro avitia con el mariachi vargas de tecalitln victor cordero ranchera corrido rca victor
505,rcavictor_517192,Esto No Puede Ser,Apasionadamente Mío,Bolero,Bolero,RCA Victor,esto no puede ser apasionadamente mo grabado en mxico it ca nt be arturo castro mara luisa chorens orquesta rafael de paz you re mine roberto utrilla bolero bolero rca victor
506,rcavictor_517190,Siempre Hace Frio,El Quihubole,Ranchera,Canción,RCA Victor,siempre hace frio el quihubole grabado en mxico it always cold cuco snchez veronica loyo con el mariachi vargas de tecalitln sebastian curiel ranchera cancin rca victor
507,rcavictor_517189,La Fiesta De Mi Rancho,Le Falta Un Clavo A Mi Cruz,Corrido,Ranchera,RCA Victor,la fiesta de mi rancho le falta un clavo mi cruz grabado en mxico fiesta at my ranch victor cordero la consentida con el mariachi vargas de tecalitln jos luis valderrabano corrido ranchera rca victor
508,rcavictor_517188,Que Distinto,Impregnada,Bolero,Bolero,RCA Victor,que distinto impregnada grabado en mxico how different rosendo ruz los tres diamantes quezada prado sedano saturated fabregatm montes bolero bolero rca victor
509,rcavictor_517182,Club Verde,Blanca,Vals,Vals,RCA Victor,club verde blanca grabado en mxico campodnico lira de san cristbal hnos domnguez vals vals rca victor
510,rcavictor_517181,Malas Intenciones,Enojo,Bolero,Bolero,RCA Victor,malas intenciones enojo grabado en mxico bad intentions enrique snchez alonso los bribones anger rafael gonzlez pea bolero bolero rca victor
511,rcavictor_517173,Lejos,Horas Felices,Bolero,Ranchera,RCA Victor,lejos horas felices far away gene lujan lydia mendoza con el conjunto de memo mata happy hours manuel valdez bolero ranchera rca victor
512,rcavictor_517162,Paloma Mensajera,Pa' Que Me Sirve La Vida,Ranchera,Ranchera,RCA Victor,paloma mensajera pa que me sirve la vida grabado en mxico homing pigeon martinez pelleta maria victoria maria luisa landin con el mariachi vargas de tecalitln what the use chucho monge ranchera ranchera rca victor
513,rcavictor_517153,Despierta Amor Mio,Hastío,Vals,Bolero,RCA Victor,despierta amor mio hasto grabado en venezuela awaken my love johnny quirs trio los embajadores boredom johnny quirs vals bolero rca victor
514,rcavictor_517117,El Bien Y El Mal,Dios No Lo Quiera,Bolero,Bolero,RCA Victor,el bien el mal dios no lo quiera grabado en mxico good and bad prez verduzcojulio cobos los tres diamantes quezadag prados sedano it not meant to be enrique snchez alonso bolero bolero rca victor
515,rcavictor_517126,Aléjate De Mi,Que Te Pareciera,Bolero,Bolero,RCA Victor,aljate de mi que te pareciera grabado en mxico go away pedro galanraul piera lupe raul conjunto how about it victor cordero bolero bolero rca victor
516,rcavictor_517128,Aunque Llegues A Odiarme,Por El Prado,Canción,Bolero,RCA Victor,aunque llegues odiarme por el prado grabado en mxico even though you ll hate me vicente garrido alfredo sadel orq jose sabre marroquin strolling on the promenade alfredo sadel cancin bolero rca victor
517,rcavictor_517129,Triste Lucha,Dame Tu Yoyo Ma Belen,Bolero,Son Montuno,RCA Victor,triste lucha dame tu yoyo ma belen grabado en cuba sad struggle arsenio rodrguez arsenio rodrguez su conjunto canta estela rodrguez get hep cantan estela tasio wichy bolero son montuno rca victor
518,rcavictor_517134,Amor Como El Que Perdí,Me Haces Falta,Ranchera,Canción,RCA Victor,amor como el que perd me haces falta the love lost jos luz alaniz lydia mendoza con el conjunto de memo mata need you ranchera cancin rca victor
519,rcavictor_517133,Papá Candelo,Lenguetera,Merengue,Merengue,RCA Victor,pap candelo lenguetera ricardo rico hermanas malagn con ricardo rico su orquesta gossiper merengue merengue rca victor
520,rcavictor_517136,Esta Soledad,Como Es Posible,Bolero,Bolero,RCA Victor,esta soledad como es posible solitude luis kalaff jos antonio de crdova con la orquesta de nieve colina how is it possible raul marrero bolero bolero rca victor
521,rcavictor_517138,Que Lástima,Voy Gritando Por La Calle,Bolero,Bolero,RCA Victor,que lstima voy gritando por la calle grabado en mxico what shame pedro pituko rigual raul marrero orquesta de juan garca esquivel sad fernando maldonado bolero bolero rca victor
522,rcavictor_517139,Que Bonito Es Querer,Ya Te Convenciste,Bolero,Bolero,RCA Victor,que bonito es querer ya te convenciste nice to love chicuco palomo virginia lpez con los tres reyes now you admit it rafael hernndez bolero bolero rca victor
523,rcavictor_517144,La Cana De Piedra,Llegando A Ti,Ranchera,Ranchera,RCA Victor,la cana de piedra llegando ti grabado en mxico coming to you jos alfredo jimnez miguel aceves meja con el mariachi vargas de tecalitln the stone bed arr cuco snchez ranchera ranchera rca victor
524,rcavictor_517144,La Cana De Piedra,Llegando A Ti,Ranchera,Ranchera,RCA Victor,la cana de piedra llegando ti grabado en mxico the stone bed arr cuco snchez miguel aceves meja con el mariachi vargas de tecalitln coming to you jos alfredo jimnez ranchera ranchera rca victor
525,rcavictor_517145,Pervertida,Aventurera,Danzón,Danzón,RCA Victor,pervertida aventurera grabado en mxico agustn lara pepe castillo su orquesta adventuress danzn danzn rca victor
526,rcavictor_517099,Copa Vacia,Cuando No Hay Un Amor,Ranchera,Ranchera,RCA Victor,copa vacia cuando no hay un amor grabado en mxico empty glass fidel valenzuela la consentida ma de los angeles loya con el mariachi vargas de tecalitln when love is missing alicia colmenares ranchera ranchera rca victor
527,rcavictor_517095,Senor San Antonio,Cuando Nadie Te Quiera,Ranchera,Ranchera,RCA Victor,senor san antonio cuando nadie te quiera grabado en mxico toms mndez amalia mendoza con el mariachi vargas de tecalitln if no one loves you jos alfredo jimnez ranchera ranchera rca victor
528,rcavictor_517094,A Todo Dar,Tomando De Día,Corrido,Ranchera,RCA Victor,todo dar tomando de da grabado en mxico all out ignacio jaime pancho charro avitia con el mariachi vargas de tecalitln drinking by day severo mirn corrido ranchera rca victor
529,rcavictor_517089,No Sé Hasta Cuando,Otro Que Llegó Del Norte,Ranchera,Corrido,RCA Victor,no hasta cuando otro que lleg del norte grabado en mxico until when alfredo cervantes santoyo dueto aguila sol con el mariachi vargas de tecalitln another one from the north sebastian curiel ranchera corrido rca victor
530,rcavictor_517087,Tu Me Niegas,Vivir Sin Esperanza,Bolero,Bolero,RCA Victor,tu me niegas vivir sin esperanza grabado en mxico you deny me juan bruno tarraza mara luisa landn orquesta rafael de paz live without hope emilio de nicols bolero bolero rca victor
531,rcavictor_517082,Veinte Primaveras,Maldita Distancia,Ranchera,Ranchera,RCA Victor,veinte primaveras maldita distancia young girl sandra ortiz lydia mendoza con el conjunto de memo mata too far away ortizr ortizs ortiz ranchera ranchera rca victor
532,rcavictor_517042,Bonbon Cha,Gallo Y Gallina,Cha-cha-cha,Cha-cha-cha,RCA Victor,bonbon cha gallo gallina grabado en cuba richard eguesrafael ortiz orquesta aragon rooster and hen berta valdes arr egues chachacha chachacha rca victor
533,rcavictor_517041,"Alma, Corazón Y Vida",Me Añorarás,Vals,Bolero,RCA Victor,alma corazn vida me aorars grabado en cuba heart and soul adrian flores luis garca con orq de humberto surez you ll miss me charles abreu vals bolero rca victor
534,rcavictor_517037,Te Adoro Corazón,Quisiera Perdonarme,Vals,Bolero,RCA Victor,te adoro corazn quisiera perdonarme grabado en mxico love you darling gabriel ruizmonis pedro vargas orquesta gabriel ruiz like to make amends luis demetrio vals bolero rca victor
535,rcavictor_517031,Pa' Que Sientas Lo Que Siento,Corazoncito Tirano,Ranchera,Ranchera,RCA Victor,pa que sientas lo que siento corazoncito tirano grabado en mxico feel the way do marcelo salazar amalia mendoza con el mariachi vargas de tecalitln tyrant heart cuco snchez ranchera ranchera rca victor
536,rcavictor_517065,No Me Importa,"Señor, Que Se Acabe La Guerra",Bolero,Bolero,RCA Victor,no me importa seor que se acabe la guerra grabado en mxico it does nt matter to me ada mattei toa la negra orquesta rafael de paz let the war end arsenio rodrguez bolero bolero rca victor
537,rcavictor_517062,El Regañado,El Mahometano,Corrido,Canción,RCA Victor,el regaado el mahometano grabado en mxico the scolded one marcelo salazar fernando rosas con el mariachi de miguel daz salemuk ala jorge guillermo conde corrido cancin rca victor
538,rcavictor_516542,Espinita,Mil Problemas,Bolero,Bolero,RCA Victor,espinita mil problemas grabado en mxico little thorn nico jimnez hermanos reyes su conjunto thousand problems raul hernandez de la rosa bolero bolero rca victor
539,rcavictor_516541,Zapatitos De Charol,Eso Es Mentira,Tango,Tango,RCA Victor,zapatitos de charol eso es mentira grabado en mxico patent leather shoes de la pelcula la mujer libertad lamarque orquesta chucho zarzosa that is lie mara grever tango tango rca victor
540,rcavictor_516534,Lo Nuestro Terminó,Amor Del Alma,Bolero,Bolero,RCA Victor,lo nuestro termin amor del alma collectors grabado en puerto rico noel estrada tro vegabajeo fernanditode jessmaduro bolero bolero rca victor
541,rcavictor_516532,Ya No Quiero Pecar,Carrera Libertina,Bolero,Bolero,RCA Victor,ya no quiero pecar carrera libertina grabado en mxico do nt want to sin brenda conde mara enriqueta orquesta rafael de paz spree ma arnaude rent bolero bolero rca victor
542,rcavictor_516530,Un Diario,Juntito A Ti,Canción,Canción,RCA Victor,un diario juntito ti our diary locatellibergamini ernesto bonino con orquesta con te with you tot cancin cancin rca victor
543,rcavictor_516524,Sonambulo,Sinceridad,Bolero,Bolero,RCA Victor,sonambulo sinceridad grabado en mxico somnambulist pancho correa los bribones sincerity nacho irigoyen bolero bolero rca victor
544,rcavictor_516522,Voy De Gallo,Que Manera De Perder,Ranchera,Ranchera,RCA Victor,voy de gallo que manera de perder grabado en mxico on spree ramiro hernandez tro calaveras what way to lose cuco sanchez ranchera ranchera rca victor
545,rcavictor_516517,No Puedo Ser Feliz,Que Dirias De Mi,Bolero,Bolero,RCA Victor,no puedo ser feliz que dirias de mi grabado en mxico ca nt be happy adolfo guzmn los tres diamantes quezada prado sedano what would you say of me mara grever bolero bolero rca victor
